CustomerID,Recency,Frequency,Monetary,Cluster,Segment
16319.0,217,1,404.40000000000003,1,New Customers
16320.0,171,2,1038.46,1,New Customers
16321.0,71,5,373.65000000000003,3,Low Value Buyers
16322.0,0,2,326.75,3,Low Value Buyers
16323.0,195,1,207.50000000000003,1,New Customers
16324.0,127,3,428.68,3,Low Value Buyers
16325.0,46,3,594.24,3,Low Value Buyers
16326.0,5,14,3110.96,3,Low Value Buyers
16327.0,13,6,3844.22,3,Low Value Buyers
16330.0,17,3,251.91,3,Low Value Buyers
16332.0,27,7,1593.2,3,Low Value Buyers
16333.0,7,22,26626.8,0,Loyal / High Spenders
16337.0,36,1,151.05,3,Low Value Buyers
16338.0,156,1,214.79999999999998,1,New Customers
16339.0,283,1,109.95,1,New Customers
16340.0,106,1,549.07,3,Low Value Buyers
16341.0,24,4,1971.87,3,Low Value Buyers
16342.0,74,4,322.41,3,Low Value Buyers
16343.0,15,2,370.47999999999996,3,Low Value Buyers
16344.0,157,1,101.10000000000001,1,New Customers
16345.0,43,1,575.41,3,Low Value Buyers
16347.0,10,2,887.65,3,Low Value Buyers
16348.0,31,7,1469.45,3,Low Value Buyers
16349.0,290,1,53.5,1,New Customers
16350.0,20,4,1116.47,3,Low Value Buyers
16351.0,332,1,153.9,1,New Customers
16352.0,17,2,494.44,3,Low Value Buyers
16353.0,3,23,6675.71,0,Loyal / High Spenders
16354.0,62,2,395.8,3,Low Value Buyers
16356.0,197,3,211.77,1,New Customers
16357.0,32,3,658.88,3,Low Value Buyers
16358.0,0,4,2027.5,3,Low Value Buyers
16359.0,6,9,1750.92,3,Low Value Buyers
16360.0,4,6,3512.53,3,Low Value Buyers
16361.0,9,4,896.66,3,Low Value Buyers
16362.0,31,5,734.77,3,Low Value Buyers
16363.0,52,1,109.36000000000001,3,Low Value Buyers
16364.0,11,2,707.04,3,Low Value Buyers
16365.0,17,9,1540.42,3,Low Value Buyers
16366.0,18,1,327.3,3,Low Value Buyers
16367.0,36,2,804.49,3,Low Value Buyers
16368.0,1,2,497.43,3,Low Value Buyers
16369.0,17,3,1553.66,3,Low Value Buyers
16370.0,81,4,1320.56,3,Low Value Buyers
16372.0,32,2,367.93,3,Low Value Buyers
16374.0,65,2,473.03000000000003,3,Low Value Buyers
16376.0,8,2,987.01,3,Low Value Buyers
16377.0,266,1,676.2,1,New Customers
16378.0,246,3,362.95,1,New Customers
16379.0,3,4,2157.4,3,Low Value Buyers
16380.0,60,1,1780.59,3,Low Value Buyers
16383.0,74,2,668.36,3,Low Value Buyers
16384.0,89,2,584.5,3,Low Value Buyers
16385.0,59,3,555.89,3,Low Value Buyers
16386.0,28,2,317.2,3,Low Value Buyers
16387.0,322,1,94.36,1,New Customers
16389.0,52,4,1382.07,3,Low Value Buyers
16392.0,269,1,221.19,1,New Customers
16393.0,1,13,3046.21,3,Low Value Buyers
16394.0,56,5,1555.34,3,Low Value Buyers
16395.0,60,5,1486.9,3,Low Value Buyers
16398.0,153,2,1705.8,1,New Customers
16399.0,18,2,408.57,3,Low Value Buyers
16400.0,94,1,303.93,3,Low Value Buyers
16401.0,0,12,4098.32,3,Low Value Buyers
16402.0,264,2,299.6,1,New Customers
16403.0,311,1,177.5,1,New Customers
16404.0,69,1,443.05,3,Low Value Buyers
16405.0,301,2,167.25,1,New Customers
16406.0,18,1,163.07,3,Low Value Buyers
16407.0,12,10,2126.93,3,Low Value Buyers
16409.0,35,5,2028.88,3,Low Value Buyers
16411.0,18,2,214.65,3,Low Value Buyers
16412.0,53,1,151.83,3,Low Value Buyers
16413.0,56,1,262.2,3,Low Value Buyers
16414.0,21,2,126.25,3,Low Value Buyers
16415.0,43,1,210.35,3,Low Value Buyers
16416.0,26,3,1051.4,3,Low Value Buyers
16418.0,44,3,675.27,3,Low Value Buyers
16419.0,112,6,972.23,3,Low Value Buyers
16422.0,16,51,34684.4,0,Loyal / High Spenders
16423.0,24,1,346.12,3,Low Value Buyers
16424.0,190,1,133.56,1,New Customers
16425.0,301,1,302.7,1,New Customers
16426.0,1,10,1908.25,3,Low Value Buyers
16427.0,262,2,241.06,1,New Customers
16429.0,105,1,284.55,3,Low Value Buyers
16430.0,56,1,300.85,3,Low Value Buyers
16431.0,212,3,642.81,1,New Customers
16432.0,63,1,287.4,3,Low Value Buyers
16433.0,27,1,184.26,3,Low Value Buyers
16434.0,28,7,1522.25,3,Low Value Buyers
16438.0,5,5,798.35,3,Low Value Buyers
16440.0,7,5,3640.67,3,Low Value Buyers
16441.0,66,2,381.2,3,Low Value Buyers
16442.0,1,3,616.79,3,Low Value Buyers
16444.0,45,4,654.67,3,Low Value Buyers
16445.0,33,1,230.51,3,Low Value Buyers
16446.0,0,2,168472.5,2,At Risk / Inactive
16447.0,135,1,259.01,3,Low Value Buyers
16448.0,197,1,188.89000000000001,1,New Customers
16449.0,197,2,707.69,1,New Customers
16450.0,149,1,311.92,1,New Customers
16451.0,87,1,266.97,3,Low Value Buyers
16454.0,44,2,6.9,3,Low Value Buyers
16455.0,63,7,1841.18,3,Low Value Buyers
16456.0,98,5,2158.37,3,Low Value Buyers
16457.0,217,1,208.36,1,New Customers
16458.0,2,18,3482.7400000000002,0,Loyal / High Spenders
16460.0,27,3,814.72,3,Low Value Buyers
16461.0,177,1,151.42,1,New Customers
16462.0,73,3,136.0,3,Low Value Buyers
16463.0,20,4,1422.4,3,Low Value Buyers
16464.0,19,3,1314.68,3,Low Value Buyers
16466.0,33,7,1603.46,3,Low Value Buyers
16468.0,73,1,74.9,3,Low Value Buyers
16469.0,23,4,650.43,3,Low Value Buyers
16470.0,51,4,762.39,3,Low Value Buyers
16471.0,274,1,223.95000000000002,1,New Customers
16473.0,164,3,316.11,1,New Customers
16474.0,6,7,1871.5,3,Low Value Buyers
16475.0,87,4,544.3,3,Low Value Buyers
16477.0,63,7,2494.46,3,Low Value Buyers
16478.0,24,3,331.0,3,Low Value Buyers
16479.0,9,2,300.83,3,Low Value Buyers
16480.0,75,1,769.29,3,Low Value Buyers
16482.0,15,1,220.62,3,Low Value Buyers
16483.0,191,1,139.35,1,New Customers
16484.0,173,2,404.3,1,New Customers
16485.0,76,1,363.65,3,Low Value Buyers
16488.0,32,3,498.8,3,Low Value Buyers
16491.0,46,1,731.5,3,Low Value Buyers
16493.0,79,4,1351.63,3,Low Value Buyers
16494.0,296,1,826.53,1,New Customers
16495.0,2,3,684.41,3,Low Value Buyers
16496.0,8,3,1599.52,3,Low Value Buyers
16497.0,49,6,2965.69,3,Low Value Buyers
16498.0,160,2,100.97,1,New Customers
16499.0,359,2,365.45,1,New Customers
16500.0,4,6,400.86,3,Low Value Buyers
16503.0,106,4,1431.93,3,Low Value Buyers
16504.0,24,1,484.38,3,Low Value Buyers
16505.0,31,1,777.6,3,Low Value Buyers
16506.0,19,2,90.30000000000001,3,Low Value Buyers
16509.0,296,1,363.7,1,New Customers
16510.0,371,1,248.1,1,New Customers
16511.0,21,3,950.26,3,Low Value Buyers
16513.0,4,4,874.59,3,Low Value Buyers
16515.0,51,5,1627.13,3,Low Value Buyers
16516.0,29,1,101.69999999999999,3,Low Value Buyers
16517.0,276,1,162.7,1,New Customers
16518.0,60,2,484.32,3,Low Value Buyers
16519.0,24,2,215.07999999999998,3,Low Value Buyers
16520.0,185,3,1046.57,1,New Customers
16523.0,1,21,9418.470000000001,0,Loyal / High Spenders
16525.0,1,26,13027.45,0,Loyal / High Spenders
16526.0,171,1,290.36,1,New Customers
16527.0,80,1,228.06,3,Low Value Buyers
16528.0,3,1,244.41,3,Low Value Buyers
16529.0,189,1,455.25,1,New Customers
16531.0,21,7,1244.59,3,Low Value Buyers
16532.0,17,3,6748.8,3,Low Value Buyers
16533.0,18,3,1095.56,3,Low Value Buyers
16535.0,4,1,593.75,3,Low Value Buyers
16536.0,109,1,548.97,3,Low Value Buyers
16539.0,2,4,1388.81,3,Low Value Buyers
16542.0,53,1,119.62,3,Low Value Buyers
16545.0,164,1,339.3,1,New Customers
16546.0,290,2,787.15,1,New Customers
16549.0,9,10,4154.64,3,Low Value Buyers
16550.0,108,5,2298.97,3,Low Value Buyers
16551.0,95,3,922.12,3,Low Value Buyers
16552.0,242,2,379.73,1,New Customers
16553.0,162,12,5719.82,3,Low Value Buyers
16554.0,41,3,837.1,3,Low Value Buyers
16555.0,34,2,285.89,3,Low Value Buyers
16556.0,66,7,3313.79,3,Low Value Buyers
16557.0,23,2,281.85,3,Low Value Buyers
16558.0,0,20,8338.49,0,Loyal / High Spenders
16560.0,26,2,841.41,3,Low Value Buyers
16561.0,5,2,511.12,3,Low Value Buyers
16563.0,53,1,1077.74,3,Low Value Buyers
16565.0,363,1,173.7,1,New Customers
16566.0,14,5,614.66,3,Low Value Buyers
16567.0,193,2,865.6,1,New Customers
16569.0,2,1,124.2,3,Low Value Buyers
16570.0,14,10,3738.4,3,Low Value Buyers
16571.0,26,3,1421.69,3,Low Value Buyers
16572.0,126,3,1009.6,3,Low Value Buyers
16573.0,84,2,663.61,3,Low Value Buyers
16574.0,70,1,451.44,3,Low Value Buyers
16581.0,182,1,105.84,1,New Customers
16582.0,112,1,313.62,3,Low Value Buyers
16583.0,373,1,233.45,1,New Customers
16584.0,79,2,936.08,3,Low Value Buyers
16586.0,248,1,463.95,1,New Customers
16587.0,231,1,225.15,1,New Customers
16589.0,70,3,459.24,3,Low Value Buyers
16591.0,68,1,213.5,3,Low Value Buyers
16592.0,3,16,4113.68,0,Loyal / High Spenders
16593.0,50,3,330.03,3,Low Value Buyers
16594.0,74,1,181.09,3,Low Value Buyers
16595.0,60,1,360.16,3,Low Value Buyers
16596.0,15,2,250.15,3,Low Value Buyers
16597.0,3,1,90.04,3,Low Value Buyers
16598.0,285,1,145.04999999999998,1,New Customers
16600.0,3,6,813.52,3,Low Value Buyers
16601.0,40,1,244.79999999999998,3,Low Value Buyers
16602.0,35,1,528.08,3,Low Value Buyers
16603.0,74,2,482.47,3,Low Value Buyers
16607.0,17,14,3347.71,3,Low Value Buyers
16609.0,14,7,5493.46,3,Low Value Buyers
16610.0,218,1,75.66,1,New Customers
16611.0,185,1,129.49,1,New Customers
16612.0,32,4,1187.66,3,Low Value Buyers
16613.0,69,1,618.59,3,Low Value Buyers
16614.0,182,1,506.19,1,New Customers
16616.0,14,2,500.42,3,Low Value Buyers
16617.0,235,1,151.85,1,New Customers
16618.0,30,5,2647.59,3,Low Value Buyers
16619.0,263,1,226.21,1,New Customers
16620.0,3,2,178.96,3,Low Value Buyers
16621.0,51,4,813.48,3,Low Value Buyers
16623.0,245,1,129.45,1,New Customers
16624.0,80,2,810.5699999999999,3,Low Value Buyers
16625.0,274,1,333.08,1,New Customers
16626.0,0,17,4413.1,0,Loyal / High Spenders
16627.0,78,1,322.8,3,Low Value Buyers
16628.0,29,5,2188.05,3,Low Value Buyers
16629.0,73,2,417.73,3,Low Value Buyers
16633.0,16,6,2883.1,3,Low Value Buyers
16634.0,222,2,217.9,1,New Customers
16637.0,31,4,1154.47,3,Low Value Buyers
16638.0,22,10,1680.72,3,Low Value Buyers
16639.0,30,3,1257.51,3,Low Value Buyers
16641.0,105,1,231.10000000000002,3,Low Value Buyers
16642.0,4,2,688.33,3,Low Value Buyers
16643.0,245,1,487.51,1,New Customers
16644.0,177,2,833.78,1,New Customers
16647.0,169,2,214.06,1,New Customers
16648.0,42,1,290.65999999999997,3,Low Value Buyers
16650.0,71,1,518.42,3,Low Value Buyers
16652.0,58,7,6773.97,3,Low Value Buyers
16653.0,15,2,1212.66,3,Low Value Buyers
16654.0,140,4,601.27,3,Low Value Buyers
16655.0,17,6,3794.52,3,Low Value Buyers
16656.0,21,15,8625.8,0,Loyal / High Spenders
16657.0,9,4,933.62,3,Low Value Buyers
16658.0,367,1,123.24,1,New Customers
16659.0,188,1,39.12,1,New Customers
16660.0,15,4,1267.6499999999999,3,Low Value Buyers
16665.0,361,1,135.39999999999998,1,New Customers
16666.0,18,1,118.98,3,Low Value Buyers
16667.0,67,2,570.13,3,Low Value Buyers
16668.0,14,6,306.71999999999997,3,Low Value Buyers
16669.0,23,3,1374.8700000000001,3,Low Value Buyers
16670.0,16,11,4095.9,3,Low Value Buyers
16671.0,27,3,1692.27,3,Low Value Buyers
16672.0,1,20,8134.9400000000005,0,Loyal / High Spenders
16674.0,54,2,319.61,3,Low Value Buyers
16676.0,33,4,1592.1200000000001,3,Low Value Buyers
16678.0,2,12,3109.99,3,Low Value Buyers
16679.0,365,1,129.75,1,New Customers
16680.0,42,1,183.7,3,Low Value Buyers
16681.0,72,6,1770.34,3,Low Value Buyers
16682.0,4,5,1028.0,3,Low Value Buyers
16684.0,3,28,66653.56,0,Loyal / High Spenders
16685.0,60,2,324.24,3,Low Value Buyers
16686.0,46,7,3062.83,3,Low Value Buyers
16688.0,0,4,1260.86,3,Low Value Buyers
16689.0,75,2,422.59999999999997,3,Low Value Buyers
16690.0,71,2,225.57999999999998,3,Low Value Buyers
16692.0,255,2,1276.0,1,New Customers
16693.0,68,2,482.01,3,Low Value Buyers
16696.0,134,4,657.9000000000001,3,Low Value Buyers
16697.0,240,1,112.75,1,New Customers
16698.0,226,2,1998.0,1,New Customers
16700.0,8,13,5076.55,3,Low Value Buyers
16701.0,8,13,5398.3,3,Low Value Buyers
16705.0,0,20,14034.99,0,Loyal / High Spenders
16706.0,36,3,531.35,3,Low Value Buyers
16708.0,45,1,656.63,3,Low Value Buyers
16709.0,84,5,3029.87,3,Low Value Buyers
16710.0,18,10,2483.04,3,Low Value Buyers
16711.0,2,5,1651.03,3,Low Value Buyers
16712.0,8,11,3645.43,3,Low Value Buyers
16713.0,18,15,6923.13,0,Loyal / High Spenders
16714.0,218,3,1161.53,1,New Customers
16715.0,77,1,301.71999999999997,3,Low Value Buyers
16716.0,266,2,901.2,1,New Customers
16717.0,23,6,3858.38,3,Low Value Buyers
16718.0,368,1,623.75,1,New Customers
16719.0,14,7,1790.42,3,Low Value Buyers
16720.0,25,1,155.24,3,Low Value Buyers
16721.0,261,1,292.47,1,New Customers
16722.0,16,13,4730.81,3,Low Value Buyers
16723.0,90,2,589.15,3,Low Value Buyers
16725.0,301,7,781.02,1,New Customers
16726.0,25,5,1382.02,3,Low Value Buyers
16727.0,363,1,272.82,1,New Customers
16728.0,45,4,1054.67,3,Low Value Buyers
16729.0,37,21,7239.92,0,Loyal / High Spenders
16730.0,51,3,743.11,3,Low Value Buyers
16732.0,31,1,603.75,3,Low Value Buyers
16734.0,51,3,650.51,3,Low Value Buyers
16735.0,78,5,2300.56,3,Low Value Buyers
16737.0,52,1,417.59999999999997,3,Low Value Buyers
16738.0,297,1,3.75,1,New Customers
16739.0,176,1,323.0,1,New Customers
16742.0,46,1,464.9,3,Low Value Buyers
16743.0,28,7,2238.09,3,Low Value Buyers
16744.0,10,7,1304.76,3,Low Value Buyers
16745.0,86,17,7194.3,0,Loyal / High Spenders
16746.0,4,18,6697.66,0,Loyal / High Spenders
16747.0,37,2,836.06,3,Low Value Buyers
16748.0,17,5,1515.9,3,Low Value Buyers
16750.0,44,5,623.93,3,Low Value Buyers
16751.0,30,1,1764.72,3,Low Value Buyers
16752.0,372,1,207.5,1,New Customers
16753.0,57,1,223.92000000000002,3,Low Value Buyers
16754.0,371,1,2002.4,1,New Customers
16755.0,113,3,1496.83,3,Low Value Buyers
16756.0,214,1,239.4,1,New Customers
16757.0,318,1,106.83000000000001,1,New Customers
16758.0,64,1,369.34000000000003,3,Low Value Buyers
16759.0,7,3,789.79,3,Low Value Buyers
16761.0,96,1,316.62,3,Low Value Buyers
16762.0,19,3,1501.38,3,Low Value Buyers
16763.0,198,1,611.85,1,New Customers
16764.0,3,13,2799.25,3,Low Value Buyers
16765.0,293,1,34.0,1,New Customers
16766.0,272,2,1145.6,1,New Customers
16767.0,30,11,5580.6,3,Low Value Buyers
16768.0,47,3,478.09000000000003,3,Low Value Buyers
16769.0,259,1,380.39,1,New Customers
16770.0,57,5,770.1,3,Low Value Buyers
16771.0,32,5,2246.81,3,Low Value Buyers
16773.0,56,1,171.59,3,Low Value Buyers
16774.0,67,4,661.52,3,Low Value Buyers
16775.0,9,11,1695.66,3,Low Value Buyers
16776.0,59,1,388.28,3,Low Value Buyers
16777.0,79,2,226.35,3,Low Value Buyers
16778.0,73,2,245.94,3,Low Value Buyers
16779.0,1,22,10629.720000000001,0,Loyal / High Spenders
16780.0,99,2,425.19,3,Low Value Buyers
16781.0,371,1,311.25,1,New Customers
16782.0,9,13,2279.9,3,Low Value Buyers
16784.0,19,1,107.6,3,Low Value Buyers
16788.0,122,2,597.48,3,Low Value Buyers
16789.0,7,1,80.8,3,Low Value Buyers
16790.0,3,6,1545.6200000000001,3,Low Value Buyers
16791.0,28,7,1721.78,3,Low Value Buyers
16792.0,281,2,110.38000000000001,1,New Customers
16793.0,56,1,243.84,3,Low Value Buyers
16794.0,0,10,1222.71,3,Low Value Buyers
16795.0,364,1,414.88,1,New Customers
16796.0,88,1,305.62,3,Low Value Buyers
16800.0,10,1,1201.49,3,Low Value Buyers
16801.0,162,4,1619.73,1,New Customers
16803.0,64,1,332.3,3,Low Value Buyers
16804.0,22,3,536.99,3,Low Value Buyers
16805.0,173,2,460.59,1,New Customers
16806.0,102,4,801.49,3,Low Value Buyers
16807.0,142,3,1121.59,3,Low Value Buyers
16808.0,98,2,288.42,3,Low Value Buyers
16809.0,22,5,914.69,3,Low Value Buyers
16810.0,191,1,309.54,1,New Customers
16811.0,4,2,547.07,3,Low Value Buyers
16812.0,360,1,479.35,1,New Customers
16813.0,7,10,1692.98,3,Low Value Buyers
16814.0,13,21,6509.1,0,Loyal / High Spenders
16816.0,102,4,417.06,3,Low Value Buyers
16817.0,2,9,1604.75,3,Low Value Buyers
16818.0,10,11,3349.57,3,Low Value Buyers
16820.0,95,1,497.61,3,Low Value Buyers
16823.0,226,1,358.38,1,New Customers
16824.0,15,2,460.64,3,Low Value Buyers
16825.0,38,2,775.1800000000001,3,Low Value Buyers
16826.0,50,1,341.7,3,Low Value Buyers
16828.0,92,2,128.5,3,Low Value Buyers
16829.0,156,1,197.22,1,New Customers
16830.0,38,1,325.91,3,Low Value Buyers
16832.0,183,3,199.15,1,New Customers
16833.0,0,4,1106.53,3,Low Value Buyers
16834.0,227,1,413.46,1,New Customers
16835.0,127,2,180.85,3,Low Value Buyers
16836.0,39,2,251.87,3,Low Value Buyers
16837.0,30,11,3170.98,3,Low Value Buyers
16838.0,196,2,588.85,1,New Customers
16839.0,8,34,16594.35,0,Loyal / High Spenders
16841.0,36,6,1869.82,3,Low Value Buyers
16842.0,100,3,1264.19,3,Low Value Buyers
16843.0,42,16,10196.57,0,Loyal / High Spenders
16846.0,49,1,214.32,3,Low Value Buyers
16847.0,42,1,193.44,3,Low Value Buyers
16848.0,52,1,281.42,3,Low Value Buyers
16849.0,186,1,124.57,1,New Customers
16850.0,333,1,332.41,1,New Customers
16851.0,3,3,342.45,3,Low Value Buyers
16852.0,9,2,144.91000000000003,3,Low Value Buyers
16855.0,23,2,328.4,3,Low Value Buyers
16856.0,14,1,35.400000000000006,3,Low Value Buyers
16858.0,368,1,375.69000000000005,1,New Customers
16859.0,144,2,747.81,3,Low Value Buyers
16861.0,59,2,173.76,3,Low Value Buyers
16863.0,30,2,502.8,3,Low Value Buyers
16866.0,140,3,207.73999999999998,3,Low Value Buyers
16869.0,22,4,825.42,3,Low Value Buyers
16871.0,21,6,2812.34,3,Low Value Buyers
16872.0,76,3,680.02,3,Low Value Buyers
16873.0,4,6,7123.62,3,Low Value Buyers
16875.0,66,5,2095.53,3,Low Value Buyers
16877.0,11,6,853.72,3,Low Value Buyers
16878.0,83,1,13.3,3,Low Value Buyers
16880.0,30,7,1519.08,3,Low Value Buyers
16881.0,66,1,432.0,3,Low Value Buyers
16882.0,66,3,705.12,3,Low Value Buyers
16883.0,186,2,276.73,1,New Customers
16884.0,37,2,429.84000000000003,3,Low Value Buyers
16885.0,14,3,471.51,3,Low Value Buyers
16887.0,34,1,194.88,3,Low Value Buyers
16889.0,194,3,1578.67,1,New Customers
16891.0,1,5,809.7,3,Low Value Buyers
16892.0,0,5,525.54,3,Low Value Buyers
16893.0,366,1,145.93,1,New Customers
16895.0,64,1,219.14,3,Low Value Buyers
16897.0,298,2,289.78,1,New Customers
16898.0,25,3,508.81,3,Low Value Buyers
16899.0,7,6,1281.56,3,Low Value Buyers
16900.0,16,3,887.11,3,Low Value Buyers
16902.0,115,1,1706.88,3,Low Value Buyers
16903.0,28,1,373.24,3,Low Value Buyers
16904.0,3,16,3754.27,0,Loyal / High Spenders
16905.0,4,7,3102.43,3,Low Value Buyers
16906.0,81,4,579.77,3,Low Value Buyers
16907.0,28,5,981.65,3,Low Value Buyers
16909.0,71,1,379.14,3,Low Value Buyers
16910.0,3,8,1510.06,3,Low Value Buyers
16912.0,28,11,2575.38,3,Low Value Buyers
16913.0,289,1,113.44,1,New Customers
16914.0,35,1,208.46,3,Low Value Buyers
16915.0,8,6,621.6800000000001,3,Low Value Buyers
16916.0,23,2,576.26,3,Low Value Buyers
16917.0,276,1,391.52,1,New Customers
16918.0,49,6,1068.82,3,Low Value Buyers
16919.0,155,11,2596.45,3,Low Value Buyers
16921.0,60,1,169.79,3,Low Value Buyers
16923.0,11,19,7247.61,0,Loyal / High Spenders
16924.0,20,3,846.75,3,Low Value Buyers
16926.0,370,1,230.25,1,New Customers
16927.0,115,3,543.05,3,Low Value Buyers
16928.0,79,17,2847.6,0,Loyal / High Spenders
16929.0,3,7,1295.39,3,Low Value Buyers
16930.0,25,3,380.55,3,Low Value Buyers
16931.0,4,21,4604.22,0,Loyal / High Spenders
16932.0,52,1,161.94,3,Low Value Buyers
16933.0,0,2,563.23,3,Low Value Buyers
16934.0,54,2,950.9300000000001,3,Low Value Buyers
16936.0,25,1,262.68,3,Low Value Buyers
16938.0,8,4,2736.38,3,Low Value Buyers
16940.0,51,3,3049.88,3,Low Value Buyers
16942.0,12,9,1920.59,3,Low Value Buyers
16943.0,211,3,816.73,1,New Customers
16945.0,21,19,4345.5,0,Loyal / High Spenders
16947.0,235,1,406.48,1,New Customers
16948.0,138,3,435.02,3,Low Value Buyers
16949.0,3,6,1286.27,3,Low Value Buyers
16950.0,56,3,1178.56,3,Low Value Buyers
16951.0,134,3,1277.75,3,Low Value Buyers
16952.0,108,2,167.61,3,Low Value Buyers
16953.0,29,1,20.8,3,Low Value Buyers
16954.0,0,9,2085.08,3,Low Value Buyers
16955.0,184,4,518.67,1,New Customers
16956.0,17,1,308.74,3,Low Value Buyers
16957.0,238,2,416.64,1,New Customers
16959.0,86,1,117.35000000000001,3,Low Value Buyers
16960.0,38,3,507.05,3,Low Value Buyers
16961.0,115,1,234.17,3,Low Value Buyers
16963.0,186,1,110.55000000000001,1,New Customers
16965.0,226,1,201.19,1,New Customers
16966.0,7,7,2154.97,3,Low Value Buyers
16967.0,188,1,319.02,1,New Customers
16968.0,3,2,439.43,3,Low Value Buyers
16969.0,38,3,650.41,3,Low Value Buyers
16971.0,37,1,357.21,3,Low Value Buyers
16976.0,266,1,251.51999999999998,1,New Customers
16978.0,77,1,344.33,3,Low Value Buyers
16979.0,3,6,1852.0,3,Low Value Buyers
16980.0,254,2,1078.96,1,New Customers
16982.0,60,1,384.06,3,Low Value Buyers
16983.0,12,7,1931.25,3,Low Value Buyers
16984.0,87,2,4481.35,3,Low Value Buyers
16985.0,16,10,5464.12,3,Low Value Buyers
16986.0,29,2,1873.2,3,Low Value Buyers
16987.0,2,7,1625.05,3,Low Value Buyers
16988.0,4,1,126.12,3,Low Value Buyers
16989.0,6,6,1133.25,3,Low Value Buyers
16990.0,218,1,179.0,1,New Customers
16992.0,10,5,1614.31,3,Low Value Buyers
16996.0,29,6,1456.96,3,Low Value Buyers
16997.0,287,3,702.0,1,New Customers
16998.0,149,4,295.0,1,New Customers
16999.0,22,2,484.82,3,Low Value Buyers
17001.0,0,11,3989.57,3,Low Value Buyers
17002.0,85,3,1493.73,3,Low Value Buyers
17004.0,45,2,1412.94,3,Low Value Buyers
17006.0,4,4,781.78,3,Low Value Buyers
17007.0,50,6,889.9300000000001,3,Low Value Buyers
17010.0,17,1,195.36,3,Low Value Buyers
17011.0,29,1,270.9,3,Low Value Buyers
17014.0,7,3,586.33,3,Low Value Buyers
17015.0,28,3,1842.56,3,Low Value Buyers
17017.0,2,20,8694.26,0,Loyal / High Spenders
17018.0,40,2,920.1,3,Low Value Buyers
17019.0,10,4,1272.61,3,Low Value Buyers
17022.0,30,1,71.0,3,Low Value Buyers
17024.0,44,3,95.85,3,Low Value Buyers
17025.0,60,3,357.77,3,Low Value Buyers
17026.0,184,2,154.82999999999998,1,New Customers
17027.0,78,6,890.29,3,Low Value Buyers
17029.0,110,2,716.0,3,Low Value Buyers
17030.0,63,1,146.87,3,Low Value Buyers
17031.0,11,2,380.35,3,Low Value Buyers
17033.0,85,3,1030.14,3,Low Value Buyers
17034.0,15,3,745.52,3,Low Value Buyers
17035.0,245,2,433.53000000000003,1,New Customers
17037.0,87,1,1267.32,3,Low Value Buyers
17038.0,29,1,112.4,3,Low Value Buyers
17040.0,137,1,449.73,3,Low Value Buyers
17041.0,26,3,1081.57,3,Low Value Buyers
17042.0,2,5,1044.3799999999999,3,Low Value Buyers
17043.0,31,4,1735.18,3,Low Value Buyers
17044.0,24,1,948.48,3,Low Value Buyers
17045.0,112,3,339.44,3,Low Value Buyers
17046.0,156,1,642.02,1,New Customers
17047.0,84,3,1100.9,3,Low Value Buyers
17048.0,117,3,925.35,3,Low Value Buyers
17049.0,2,9,5659.9800000000005,3,Low Value Buyers
17050.0,95,6,3228.84,3,Low Value Buyers
17051.0,193,1,247.14000000000001,1,New Customers
17052.0,27,1,413.75,3,Low Value Buyers
17053.0,130,1,498.48,3,Low Value Buyers
17054.0,27,5,1356.33,3,Low Value Buyers
17058.0,81,3,1179.89,3,Low Value Buyers
17059.0,29,5,3095.04,3,Low Value Buyers
17060.0,265,1,234.24,1,New Customers
17061.0,73,11,5232.2300000000005,3,Low Value Buyers
17062.0,313,4,538.37,1,New Customers
17063.0,20,7,1461.14,3,Low Value Buyers
17064.0,58,3,859.35,3,Low Value Buyers
17068.0,11,21,4552.14,0,Loyal / High Spenders
17069.0,27,9,2709.7000000000003,3,Low Value Buyers
17070.0,113,1,312.14,3,Low Value Buyers
17071.0,27,9,2429.03,3,Low Value Buyers
17073.0,17,4,1446.09,3,Low Value Buyers
17075.0,17,4,834.12,3,Low Value Buyers
17076.0,35,3,841.0799999999999,3,Low Value Buyers
17078.0,35,2,378.2,3,Low Value Buyers
17079.0,77,1,118.80000000000001,3,Low Value Buyers
17080.0,21,2,287.62,3,Low Value Buyers
17081.0,24,2,290.16,3,Low Value Buyers
17082.0,32,2,2003.85,3,Low Value Buyers
17083.0,108,3,1405.78,3,Low Value Buyers
17084.0,34,2,2949.75,3,Low Value Buyers
17085.0,122,5,1566.65,3,Low Value Buyers
17086.0,6,6,2050.08,3,Low Value Buyers
17088.0,27,4,1991.01,3,Low Value Buyers
17090.0,3,7,2043.95,3,Low Value Buyers
17091.0,2,9,3827.76,3,Low Value Buyers
17092.0,49,4,1777.78,3,Low Value Buyers
17094.0,321,1,302.0,1,New Customers
17095.0,22,3,1324.16,3,Low Value Buyers
17096.0,14,4,1022.13,3,Low Value Buyers
17097.0,1,8,954.42,3,Low Value Buyers
17100.0,17,2,971.74,3,Low Value Buyers
17101.0,9,4,1621.73,3,Low Value Buyers
17102.0,261,1,25.5,1,New Customers
17105.0,158,2,665.78,1,New Customers
17107.0,32,6,10815.43,3,Low Value Buyers
17109.0,28,6,885.04,3,Low Value Buyers
17110.0,164,1,163.29999999999998,1,New Customers
17111.0,46,1,248.61,3,Low Value Buyers
